redemption_id,customer_id,points_redeemed,redemption_category,redeemed_at,dollar_value
40002800,942,2000,shopping,2025-06-10 19:30:55,14.0
40002801,942,5000,shopping,2026-03-03 19:30:55,35.0
40002802,942,5000,shopping,2026-05-11 19:30:55,35.0
40002803,942,2000,shopping,2025-08-07 19:30:55,14.0
40002804,942,5000,shopping,2026-04-21 19:30:55,35.0
40002805,943,2000,shopping,2026-04-08 19:30:55,14.0
40002806,943,5000,shopping,2025-12-07 19:30:55,35.0
40002807,944,2000,shopping,2026-06-01 19:30:55,14.0
40002808,945,10000,shopping,2025-06-08 19:30:55,70.0
40002809,945,2000,shopping,2025-06-20 19:30:55,14.0
40002810,946,2000,shopping,2026-03-10 19:30:55,14.0
40002811,947,2000,shopping,2026-01-31 19:30:55,14.0
40002812,948,2000,shopping,2025-10-28 19:30:55,14.0
40002813,948,5000,shopping,2026-04-01 19:30:55,35.0
40002814,949,2000,shopping,2025-10-25 19:30:55,14.0
40002815,949,2000,shopping,2025-10-13 19:30:55,14.0
40002816,949,2000,shopping,2025-06-20 19:30:55,14.0
40002817,950,2000,shopping,2025-09-05 19:30:55,14.0
40002818,950,2000,shopping,2025-12-17 19:30:55,14.0
40002819,950,10000,shopping,2026-01-25 19:30:55,70.0
40002820,950,2000,shopping,2025-11-25 19:30:55,14.0
40002821,950,2000,shopping,2026-04-06 19:30:55,14.0
40002822,951,5000,shopping,2026-02-23 19:30:55,35.0
40002823,951,10000,shopping,2026-05-23 19:30:55,70.0
40002824,951,2000,shopping,2025-07-12 19:30:55,14.0
40002825,951,2000,shopping,2025-10-17 19:30:55,14.0
40002826,951,10000,shopping,2025-07-10 19:30:55,70.0
40002827,952,10000,shopping,2025-06-12 19:30:55,70.0
40002828,953,5000,shopping,2025-12-12 19:30:55,35.0
40002829,953,5000,shopping,2026-04-25 19:30:55,35.0
40002830,954,5000,shopping,2026-05-06 19:30:55,35.0
40002831,954,2000,shopping,2025-06-26 19:30:55,14.0
40002832,954,10000,shopping,2025-10-11 19:30:55,70.0
40002833,954,2000,shopping,2026-04-23 19:30:55,14.0
40002834,955,2000,shopping,2025-11-22 19:30:55,14.0
40002835,955,5000,shopping,2025-09-26 19:30:55,35.0
40002836,956,5000,shopping,2026-06-05 19:30:55,35.0
40002837,956,2000,shopping,2025-09-05 19:30:55,14.0
40002838,956,5000,shopping,2025-06-07 19:30:55,35.0
40002839,957,2000,shopping,2025-10-21 19:30:55,14.0
40002840,957,10000,shopping,2026-05-10 19:30:55,70.0
40002841,958,2000,shopping,2026-05-27 19:30:55,14.0
40002842,958,2000,shopping,2025-12-02 19:30:55,14.0
40002843,958,5000,shopping,2025-08-06 19:30:55,35.0
40002844,959,2000,shopping,2026-02-13 19:30:55,14.0
40002845,959,10000,shopping,2025-08-19 19:30:55,70.0
40002846,960,5000,shopping,2025-09-25 19:30:55,35.0
40002847,960,2000,shopping,2026-02-20 19:30:55,14.0
40002848,961,2000,shopping,2026-05-02 19:30:55,14.0
40002849,961,5000,shopping,2026-02-21 19:30:55,35.0
40002850,961,25000,shopping,2025-08-18 19:30:55,175.0
40002851,961,2000,shopping,2025-11-05 19:30:55,14.0
40002852,962,2000,shopping,2026-04-03 19:30:55,14.0
40002853,962,5000,shopping,2025-08-20 19:30:55,35.0
40002854,962,2000,shopping,2025-11-29 19:30:55,14.0
40002855,962,10000,shopping,2026-03-05 19:30:55,70.0
40002856,962,5000,shopping,2026-06-02 19:30:55,35.0
40002857,963,2000,shopping,2026-05-08 19:30:55,14.0
40002858,964,10000,shopping,2026-04-03 19:30:55,70.0
40002859,964,2000,shopping,2026-05-03 19:30:55,14.0
40002860,964,10000,shopping,2026-04-23 19:30:55,70.0
40002861,965,25000,shopping,2026-05-15 19:30:55,175.0
40002862,965,5000,shopping,2026-01-25 19:30:55,35.0
40002863,966,10000,shopping,2025-09-03 19:30:55,70.0
40002864,967,5000,shopping,2026-05-06 19:30:55,35.0
40002865,967,2000,shopping,2025-10-19 19:30:55,14.0
40002866,967,2000,shopping,2025-08-03 19:30:55,14.0
40002867,968,10000,shopping,2026-05-06 19:30:55,70.0
40002868,968,2000,shopping,2025-06-21 19:30:55,14.0
40002869,968,2000,shopping,2026-05-27 19:30:55,14.0
40002870,969,2000,shopping,2026-04-14 19:30:55,14.0
40002871,969,2000,shopping,2025-12-10 19:30:55,14.0
40002872,969,2000,shopping,2025-12-05 19:30:55,14.0
40002873,969,2000,shopping,2025-08-11 19:30:55,14.0
40002874,970,10000,shopping,2025-09-28 19:30:55,70.0
40002875,970,2000,shopping,2026-05-24 19:30:55,14.0
40002876,971,5000,shopping,2026-02-06 19:30:55,35.0
40002877,971,2000,shopping,2025-12-25 19:30:55,14.0
40002878,971,5000,shopping,2025-08-08 19:30:55,35.0
40002879,971,10000,shopping,2025-06-22 19:30:55,70.0
40002880,972,2000,shopping,2025-12-21 19:30:55,14.0
40002881,972,25000,shopping,2025-09-13 19:30:55,175.0
40002882,972,10000,shopping,2025-07-22 19:30:55,70.0
40002883,972,2000,shopping,2025-09-03 19:30:55,14.0
40002884,972,2000,shopping,2025-07-10 19:30:55,14.0
40002885,973,2000,shopping,2026-05-11 19:30:55,14.0
40002886,974,5000,shopping,2025-08-04 19:30:55,35.0
40002887,974,10000,shopping,2026-04-28 19:30:55,70.0
40002888,974,5000,shopping,2026-06-05 19:30:55,35.0
40002889,974,2000,shopping,2025-09-27 19:30:55,14.0
40002890,975,5000,shopping,2026-04-27 19:30:55,35.0
40002891,975,5000,shopping,2026-03-30 19:30:55,35.0
40002892,975,2000,shopping,2025-09-30 19:30:55,14.0
40002893,975,5000,shopping,2025-10-05 19:30:55,35.0
40002894,975,2000,shopping,2026-05-16 19:30:55,14.0
40002895,976,2000,shopping,2026-04-04 19:30:55,14.0
40002896,976,10000,shopping,2025-11-18 19:30:55,70.0
40002897,976,5000,shopping,2025-10-25 19:30:55,35.0
40002898,976,2000,shopping,2025-12-02 19:30:55,14.0
40002899,977,5000,shopping,2026-04-21 19:30:55,35.0
40002900,977,2000,shopping,2026-05-13 19:30:55,14.0
40002901,978,5000,shopping,2025-11-05 19:30:55,35.0
40002902,979,2000,shopping,2025-11-30 19:30:55,14.0
40002903,980,5000,shopping,2026-06-04 19:30:55,35.0
40002904,980,5000,shopping,2025-11-13 19:30:55,35.0
40002905,980,2000,shopping,2025-10-08 19:30:55,14.0
40002906,981,5000,shopping,2025-08-03 19:30:55,35.0
40002907,981,2000,shopping,2025-12-01 19:30:55,14.0
40002908,981,2000,shopping,2026-01-12 19:30:55,14.0
40002909,981,2000,shopping,2025-11-04 19:30:55,14.0
40002910,981,2000,shopping,2026-05-18 19:30:55,14.0
40002911,982,2000,shopping,2026-01-31 19:30:55,14.0
40002912,983,2000,shopping,2026-01-22 19:30:55,14.0
40002913,983,2000,shopping,2026-04-29 19:30:55,14.0
40002914,984,2000,shopping,2025-07-08 19:30:55,14.0
40002915,984,2000,shopping,2026-02-18 19:30:55,14.0
40002916,984,2000,shopping,2026-03-22 19:30:55,14.0
40002917,984,2000,shopping,2025-07-27 19:30:55,14.0
40002918,985,2000,shopping,2026-04-17 19:30:55,14.0
40002919,985,2000,shopping,2026-04-27 19:30:55,14.0
40002920,986,10000,shopping,2026-04-07 19:30:55,70.0
40002921,986,10000,shopping,2025-07-28 19:30:55,70.0
40002922,986,2000,shopping,2025-10-27 19:30:55,14.0
40002923,986,2000,shopping,2026-02-04 19:30:55,14.0
40002924,986,10000,shopping,2025-07-22 19:30:55,70.0
40002925,987,25000,shopping,2025-12-10 19:30:55,175.0
40002926,988,2000,shopping,2025-12-03 19:30:55,14.0
40002927,988,25000,shopping,2025-12-30 19:30:55,175.0
40002928,990,5000,shopping,2026-04-18 19:30:55,35.0
40002929,990,5000,shopping,2026-04-12 19:30:55,35.0
40002930,990,10000,shopping,2026-01-19 19:30:55,70.0
40002931,990,5000,shopping,2026-01-12 19:30:55,35.0
40002932,990,5000,shopping,2025-08-03 19:30:55,35.0
40002933,992,2000,shopping,2025-11-25 19:30:55,14.0
40002934,992,2000,shopping,2025-07-10 19:30:55,14.0
40002935,993,25000,shopping,2025-06-28 19:30:55,175.0
40002936,993,2000,shopping,2026-03-01 19:30:55,14.0
40002937,994,2000,shopping,2025-12-03 19:30:55,14.0
40002938,994,2000,shopping,2025-10-29 19:30:55,14.0
40002939,995,2000,shopping,2026-04-20 19:30:55,14.0
40002940,995,2000,shopping,2025-12-17 19:30:55,14.0
40002941,995,2000,shopping,2025-12-01 19:30:55,14.0
40002942,995,2000,shopping,2026-02-13 19:30:55,14.0
40002943,995,5000,shopping,2025-10-20 19:30:55,35.0
40002944,996,5000,shopping,2025-08-09 19:30:55,35.0
40002945,996,2000,shopping,2025-08-07 19:30:55,14.0
40002946,996,5000,shopping,2025-12-01 19:30:55,35.0
40002947,996,2000,shopping,2025-09-07 19:30:55,14.0
40002948,996,2000,shopping,2026-03-01 19:30:55,14.0
40002949,997,2000,shopping,2025-06-07 19:30:55,14.0
40002950,997,10000,shopping,2025-11-10 19:30:55,70.0
40002951,997,2000,shopping,2026-02-03 19:30:55,14.0
40002952,997,2000,shopping,2026-01-06 19:30:55,14.0
40002953,997,10000,shopping,2025-10-05 19:30:55,70.0
40002954,998,2000,shopping,2026-04-30 19:30:55,14.0
40002955,998,2000,shopping,2026-04-28 19:30:55,14.0
40002956,998,2000,shopping,2026-01-30 19:30:55,14.0
40002957,999,10000,shopping,2025-10-06 19:30:55,70.0
40002958,999,2000,shopping,2025-12-19 19:30:55,14.0
40002959,999,2000,shopping,2026-05-09 19:30:55,14.0
40002960,999,5000,shopping,2025-07-09 19:30:55,35.0
40002961,999,25000,shopping,2025-11-23 19:30:55,175.0
40002962,1000,2000,shopping,2025-09-28 19:30:55,14.0
40002963,1000,5000,shopping,2025-11-01 19:30:55,35.0
40002964,1000,10000,shopping,2025-07-02 19:30:55,70.0
40002965,1000,25000,shopping,2025-11-19 19:30:55,175.0
